Date,<= 0,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
196008,    2.97,    2.34,    4.11,    2.65,    2.30,    3.71,    4.35,    2.73,    3.18,    1.78,    2.80,    2.50,    4.15,    5.26,    3.80,    3.29,    2.32,    2.67,    3.74
196009,   -9.25,   -6.98,   -5.21,   -3.93,   -7.47,   -5.47,   -4.89,   -3.59,   -5.67,   -7.27,   -7.66,   -5.07,   -5.61,   -4.81,   -4.94,   -4.62,   -2.84,   -5.30,   -6.08
196010,   -5.89,   -1.21,    0.40,   -0.35,   -1.58,    0.83,   -0.13,   -0.66,    0.28,   -2.87,   -0.36,    0.18,    1.07,    0.22,   -0.35,   -0.57,   -0.73,    0.38,    0.18
196011,    6.00,    6.55,    4.12,    1.92,    6.56,    5.10,    3.09,    2.73,    3.45,    7.13,    6.04,    6.52,    4.59,    5.28,    1.74,    5.17,    0.98,    4.88,    1.86
196012,    4.44,    4.19,    5.62,    4.39,    4.11,    6.42,    4.33,    4.58,    2.86,    5.09,    3.21,    4.48,    7.13,    7.07,    2.56,    3.56,    5.35,    3.02,    2.68
196101,    8.12,    4.01,    7.28,   10.21,    3.48,    6.84,    7.77,    8.73,    9.97,    4.19,    2.81,    5.99,    7.14,    7.99,    7.62,    6.50,   10.36,    9.64,   10.36
196102,    7.81,    3.86,    3.79,    1.94,    3.70,    3.72,    3.86,    2.36,    4.17,    4.50,    2.93,    4.45,    3.46,    3.47,    4.12,    4.87,    0.57,    3.85,    4.55
196103,    7.25,    3.08,    2.99,    2.10,    2.89,    3.01,    3.90,    1.79,    2.18,    2.80,    2.98,    3.75,    2.75,    5.01,    3.16,    1.44,    2.05,    2.64,    1.65
196104,    0.69,   -0.34,    0.55,    2.18,   -0.57,    1.36,   -1.02,    2.19,    0.30,   -0.56,   -0.57,    0.45,    1.69,   -1.55,   -0.66,    0.60,    3.37,   -1.09,    1.89
196105,    1.68,    3.45,    2.20,    2.00,    3.69,    2.23,    2.19,    1.86,    3.07,    2.62,    4.73,    2.59,    2.10,    2.23,    2.16,    2.59,    1.34,    3.82,    2.24
196106,   -7.49,   -2.08,   -3.00,   -3.51,   -1.89,   -3.06,   -2.54,   -3.79,   -2.85,   -3.05,   -0.79,   -2.73,   -3.18,   -3.45,   -1.92,   -3.59,   -3.93,   -2.26,   -3.51
196107,   -0.65,    1.55,    4.20,    3.51,    1.37,    4.46,    2.89,    3.71,    2.65,    0.30,    2.58,    2.09,    5.27,    2.44,    3.18,    2.49,    4.54,    2.99,    1.77
196108,    0.89,    4.28,    2.42,    0.60,    4.67,    2.35,    2.77,    1.49,    0.74,    5.19,    4.08,    3.10,    2.10,    4.02,    1.96,    3.06,    0.44,    0.29,    1.90
196109,   -7.18,   -1.81,   -2.25,   -0.76,   -1.61,   -2.43,   -2.15,    0.07,   -2.46,   -2.00,   -1.18,   -2.43,   -2.43,   -1.38,   -2.65,   -1.63,    1.24,   -2.44,   -2.52
196110,    1.22,    3.35,    2.20,    3.17,    3.83,    1.57,    3.24,    2.66,    3.83,    2.71,    5.08,    1.86,    1.47,    2.63,    3.65,    3.02,    2.43,    4.35,    2.52
196111,    6.14,    3.35,    5.47,    4.99,    2.90,    5.96,    4.37,    6.11,    2.82,    2.24,    3.61,    4.79,    6.35,    4.60,    4.22,    4.08,    7.46,    3.69,    0.58
196112,    0.15,   -1.87,    0.65,    2.19,   -1.44,   -0.14,    0.66,    1.45,    1.78,   -1.25,   -1.64,   -3.23,    0.87,    0.69,    0.65,   -0.40,    2.65,    1.95,    1.31
196201,   -3.96,   -5.58,   -3.93,    1.14,   -6.28,   -4.32,   -3.21,   -0.48,    1.51,   -5.94,   -6.66,   -3.34,   -4.63,   -3.87,   -2.77,   -2.41,    0.75,    1.77,    0.78
196202,    2.16,    1.16,    2.91,    1.33,    1.19,    2.71,    2.53,    0.95,    2.47,   -0.17,    2.66,    1.08,    3.24,    2.50,    2.54,    2.36,    0.09,    3.21,    0.45
196203,   -2.01,   -0.11,   -0.83,   -0.18,    0.07,   -1.08,    0.08,   -0.06,   -0.98,    0.37,   -0.24,   -0.67,   -1.20,    0.03,    0.11,   -1.30,    0.71,   -1.26,   -0.20
196204,  -10.16,   -8.27,   -5.23,   -5.09,   -8.82,   -5.47,   -5.61,   -5.13,   -4.81,  -10.42,   -7.11,   -6.51,   -5.15,   -5.38,   -5.76,   -4.68,   -5.41,   -4.30,   -6.23
196205,  -13.38,  -11.35,   -7.82,   -3.71,  -12.27,   -7.81,   -8.45,   -5.30,   -3.44,  -13.14,  -11.37,   -8.52,   -7.59,   -9.06,   -8.05,   -7.38,   -4.02,   -3.20,   -4.10
196206,  -11.00,  -11.05,   -7.38,   -5.40,  -12.21,   -8.04,   -6.41,   -5.28,   -5.89,  -13.46,  -10.93,   -7.62,   -8.17,   -6.78,   -6.16,   -6.00,   -4.85,   -5.61,   -6.69
196207,   10.76,    8.68,    5.11,    3.93,    9.29,    7.54,    4.17,    4.69,    2.02,   11.41,    7.54,    8.01,    6.90,    3.96,    4.41,    3.85,    5.42,    2.05,    2.00
196208,    7.21,    1.95,    2.76,    1.59,    2.93,    2.32,    2.21,    2.01,   -0.17,    3.09,    2.79,    0.84,    4.36,    2.12,    2.31,    0.95,    2.92,    0.67,   -0.68
196209,  -10.09,   -6.47,   -3.27,   -4.09,   -7.25,   -4.50,   -3.67,   -2.60,   -6.31,   -9.00,   -5.75,   -5.57,   -3.09,   -3.92,   -3.40,   -2.77,   -2.47,   -5.61,   -6.74
196210,   -5.51,    0.47,    0.79,    0.38,   -0.60,    1.47,    0.55,    0.52,    0.18,   -0.91,   -0.34,    1.68,    1.19,    1.03,    0.01,    0.52,    0.53,    2.01,   -0.96
196211,   18.77,   11.45,   10.65,   10.42,   14.00,    9.37,   10.76,    9.31,   14.03,   14.91,   13.25,    8.61,   10.36,   11.17,   10.31,   10.96,    7.91,   12.48,   15.02
196212,   -1.73,    1.15,    2.28,    0.47,    0.14,    2.90,    0.74,    2.73,   -2.34,   -1.16,    1.23,    2.34,    3.63,    0.35,    1.17,    2.93,    2.55,    0.14,   -3.90
196301,    4.68,    4.55,    4.44,    8.00,    5.60,    3.55,    5.57,    5.69,    8.36,    6.48,    4.88,    3.36,    3.80,    6.04,    5.04,    3.37,    7.73,    7.04,    9.23
196302,   -4.12,   -2.46,   -1.96,   -1.83,   -2.62,   -2.29,   -2.52,   -1.30,   -1.10,   -2.94,   -2.34,   -2.27,   -2.33,   -3.19,   -1.76,   -0.07,   -2.34,   -1.33,   -0.96
196303,    2.50,    2.51,    3.89,    4.84,    2.24,    3.53,    3.44,    5.19,    2.64,    2.78,    1.80,    2.82,    4.43,    3.77,    3.08,    3.77,    6.41,    3.66,    1.99
196304,    3.56,    4.56,    4.91,    5.32,    5.29,    4.00,    4.69,    5.74,    5.52,    6.77,    4.06,    3.71,    4.36,    5.41,    3.88,    6.39,    5.19,    4.16,    6.40
196305,    3.57,    2.24,    0.56,    4.98,    3.18,    0.08,    1.62,    3.99,    3.68,    4.14,    2.35,    1.13,   -1.22,    1.28,    2.00,    1.77,    5.88,    4.07,    3.44
196306,   -0.95,   -2.28,   -0.86,   -3.07,   -2.81,   -0.99,   -1.69,   -2.05,   -2.68,   -4.43,   -1.39,   -1.64,   -0.17,   -1.73,   -1.64,   -0.48,   -3.33,   -1.35,   -3.54
196307,   -1.53,   -0.33,    0.15,   -0.16,   -0.31,   -0.36,    0.82,   -0.66,    0.01,    0.20,   -0.68,   -0.35,   -0.36,   -0.01,    1.21,   -0.59,   -0.77,   -0.13,    0.35
196308,    5.75,    6.04,    4.55,    5.87,    6.68,    4.56,    4.51,    5.51,    5.94,    6.55,    6.78,    4.87,    4.36,    5.81,    3.92,    5.45,    5.61,    6.38,    4.85
196309,   -2.78,   -1.39,   -1.31,   -0.84,   -0.69,   -1.00,   -2.40,   -1.94,   -0.62,   -1.31,   -0.25,   -2.68,    0.08,   -1.91,   -2.63,   -2.12,   -1.66,   -0.48,   -0.97
196310,    1.50,    3.27,    1.55,    5.92,    4.54,    1.88,    0.54,    1.33,    7.38,    7.69,    2.31,    0.90,    2.48,   -0.70,    1.13,    1.98,    0.37,    9.94,    0.92
196311,   -0.67,   -0.75,    0.61,   -3.22,   -0.80,    1.16,   -0.55,   -0.90,   -3.91,   -0.62,   -0.94,   -0.65,    2.27,   -0.93,   -0.38,   -1.22,   -0.43,   -4.97,   -0.97
196312,   -0.21,    3.03,    2.22,    0.51,    2.61,    2.30,    3.14,    1.78,    0.26,    1.83,    3.19,    3.85,    1.37,    0.83,    4.19,    1.97,    1.49,    0.12,    0.64
196401,   -0.50,    3.09,    2.67,    2.24,    3.56,    2.98,    2.31,    0.79,    2.66,    4.31,    3.01,    2.18,    3.46,    1.90,    2.50,    0.92,    0.60,    2.00,    4.40
196402,    2.64,    2.07,    1.55,    1.78,    2.53,    1.04,    1.96,    2.15,    1.77,    2.92,    2.23,    1.19,    0.95,    3.92,    1.10,    2.38,    1.81,    1.20,    3.23
196403,    3.00,    1.70,    1.07,    3.53,    1.71,    0.42,    1.99,    3.74,    3.21,    2.65,    1.01,    1.68,   -0.34,    2.16,    1.91,    3.02,    4.84,    2.32,    5.44
196404,   -3.41,   -0.61,    1.20,    1.14,   -1.41,    1.00,    1.61,   -0.04,    1.56,   -2.14,   -0.84,    0.95,    1.03,   -0.02,    2.35,    0.24,   -0.48,    2.35,   -0.39
196405,   -0.09,    1.94,    1.33,    2.19,    2.46,    0.51,    2.07,    2.00,    2.44,    2.74,    2.25,    0.93,    0.25,    2.22,    2.01,    2.54,    1.17,    2.88,    1.34
196406,    0.68,    1.42,    1.68,    1.64,    1.21,    2.54,    0.72,    1.08,    1.58,    0.60,    1.68,    1.83,    2.99,    0.75,    0.70,    0.56,    1.87,    1.59,    1.54
196407,    0.58,    0.65,    2.73,    4.36,    0.47,    1.98,    2.09,    2.58,    5.39,   -0.66,    1.80,    0.90,    3.37,    1.97,    2.29,    3.14,    1.91,    5.97,    3.53
196408,   -3.09,   -1.76,   -1.20,    0.83,   -2.18,   -1.42,   -1.23,    0.14,    1.08,   -2.16,   -2.20,   -1.20,   -1.71,   -1.57,   -0.66,    0.10,    0.20,    1.36,    0.16
196409,    5.84,    2.17,    3.57,    3.24,    3.04,    2.42,    3.50,    2.64,    3.32,    3.42,    2.59,    1.03,    4.19,    2.87,    4.56,    2.32,    3.04,    3.35,    3.22
196410,    1.16,   -0.31,    2.14,    0.57,   -0.42,    1.28,    1.59,    1.37,    0.35,   -1.13,    0.41,   -0.16,    3.05,    1.80,    1.23,    1.59,    1.10,    0.68,   -0.73
196411,   -1.84,    0.22,    1.04,   -1.02,    0.70,    1.09,   -0.20,   -0.07,   -1.26,   -0.38,    1.94,   -0.41,    2.87,    0.78,   -1.85,    0.23,   -0.45,   -1.86,    0.79
196412,   -0.94,    0.92,   -0.22,    0.41,    0.09,    1.07,   -0.16,   -0.75,    0.86,    0.19,   -0.03,    2.05,   -0.05,   -0.03,   -0.40,   -0.80,   -0.70,    1.30,   -0.61
196501,    7.38,    4.43,    2.82,    4.09,    5.48,    2.95,    2.31,    4.63,    3.71,    6.27,    4.57,    3.04,    2.84,    1.35,    3.96,    4.29,    5.05,    3.64,    3.95
196502,    4.09,    1.88,   -0.68,    0.06,    2.49,    0.05,   -1.34,    1.67,   -0.26,    3.17,    1.70,    1.05,   -1.12,   -2.35,    0.38,    2.33,    0.85,   -0.62,    0.94
196503,   -0.56,   -1.22,   -1.54,    0.63,   -1.59,   -1.62,   -0.79,   -0.24,    0.71,   -1.35,   -1.88,   -0.70,   -2.73,   -1.42,    0.24,   -0.79,    0.43,    1.11,   -0.64
196504,    4.17,    3.96,    2.24,    4.46,    4.89,    2.43,    2.11,    2.92,    5.14,    5.76,    3.86,    2.71,    2.09,    1.04,    3.83,    3.00,    2.83,    6.17,    1.56
196505,   -0.89,    0.04,    0.04,   -2.16,   -0.59,    1.29,   -1.31,   -0.75,   -2.49,   -0.60,   -0.59,    0.91,    1.76,   -0.26,   -2.97,   -0.27,   -1.34,   -2.95,   -0.83
196506,  -11.90,   -4.81,   -4.32,   -5.97,   -5.00,   -4.47,   -3.96,   -5.51,   -5.97,   -5.75,   -4.09,   -4.55,   -4.38,   -3.01,   -5.52,   -5.15,   -5.96,   -6.28,   -4.87
196507,    4.18,    2.25,    0.87,    2.25,    2.54,    0.83,    1.83,    1.34,    2.08,    3.09,    1.91,    1.71,    0.13,    1.19,    2.55,    0.70,    2.62,    2.15,    1.87
196508,    7.49,    4.07,    1.90,    2.84,    4.96,    2.02,    2.79,    1.87,    2.47,    4.72,    5.23,    2.40,    1.71,    3.88,    1.60,    0.94,    3.67,    2.44,    2.58
196509,    4.49,    3.47,    2.91,    3.01,    3.50,    3.05,    3.09,    2.31,    3.86,    2.45,    4.70,    3.40,    2.76,    3.40,    2.73,    2.92,    1.14,    4.37,    2.43
196510,    7.39,    3.11,    1.68,    4.71,    3.85,    1.02,    2.04,    3.41,    5.01,    3.91,    3.78,    1.68,    0.47,    2.18,    1.89,    3.08,    4.04,    5.53,    3.50
196511,    7.64,    1.91,   -0.80,   -2.06,    1.93,   -0.53,    0.90,   -0.73,   -2.49,    3.28,    0.40,    1.86,   -2.50,   -0.06,    2.00,   -0.55,   -1.08,   -3.75,    1.20
196512,    4.52,    1.61,    0.58,    1.73,    2.06,    0.17,    0.70,    2.06,    1.31,    0.88,    3.43,    0.73,   -0.31,    0.89,    0.49,    1.74,    2.68,    1.30,    1.32
196601,    4.54,    1.06,    0.24,    2.17,    1.34,    0.06,    0.04,    1.52,    2.34,    1.49,    1.16,    0.50,   -0.33,   -0.82,    1.00,    1.37,    1.81,    1.53,    4.60
196602,    5.21,   -0.33,   -1.78,   -1.31,    0.60,   -1.41,   -2.88,   -1.60,   -1.39,    2.89,   -2.03,   -2.22,   -0.70,   -2.58,   -3.21,   -1.85,   -1.12,   -1.72,   -0.48
196603,   -0.99,   -0.36,   -3.10,   -4.04,    0.83,   -3.53,   -1.92,   -3.40,   -4.16,    0.79,    0.88,   -2.86,   -4.12,   -2.16,   -1.65,   -3.21,   -3.76,   -4.67,   -2.78
196604,    7.41,    3.71,    1.95,   -0.64,    4.57,    2.04,    1.70,    1.50,   -1.25,    4.96,    4.11,    1.83,    2.22,    2.25,    1.09,    1.92,    0.71,   -1.84,    0.31
196605,  -11.22,   -4.78,   -4.59,   -6.28,   -5.51,   -3.68,   -4.42,   -5.75,   -6.29,   -5.10,   -6.02,   -3.14,   -4.15,   -4.93,   -3.86,   -5.47,   -6.28,   -6.45,   -5.86
196606,    2.46,   -0.95,   -1.50,   -1.35,   -0.44,   -1.30,   -1.89,   -1.46,   -2.01,   -0.53,   -0.33,   -2.07,   -0.61,   -2.78,   -0.91,   -2.26,    0.09,   -2.28,   -1.34
196607,   -2.06,   -2.26,   -0.75,   -0.41,   -2.21,   -1.39,   -0.94,   -0.47,   -0.56,   -1.83,   -2.80,   -2.38,    0.13,   -1.15,   -0.82,   -1.01,   -0.12,   -0.54,   -0.58
196608,   -9.57,   -8.12,   -6.98,   -6.90,   -7.77,   -8.34,   -6.78,   -6.96,   -7.04,   -8.63,   -6.40,   -8.98,   -7.40,   -8.19,   -6.00,   -7.45,   -6.65,   -6.05,   -7.86
196609,   -2.74,   -2.21,    0.63,    0.00,   -2.71,   -0.46,    0.67,   -0.15,    0.40,   -4.12,   -0.48,   -1.01,    0.36,   -1.93,    2.08,    0.79,   -0.74,   -0.57,    1.22
196610,   -5.72,    2.22,    7.28,    4.40,    0.47,    6.41,    7.52,    7.70,    2.49,    0.46,    0.48,    6.46,    6.34,    5.21,    8.72,    7.36,    7.91,    5.30,    0.19
196611,   12.68,    7.48,   -0.93,   -3.45,    9.59,    1.72,   -1.30,   -2.21,   -3.63,   12.35,    5.41,    2.63,    0.35,   -0.39,   -1.76,   -0.72,   -3.14,   -2.04,   -5.00
196612,    1.94,   -0.23,    1.03,    0.54,    0.20,   -0.35,    0.62,    1.49,    0.54,    0.87,   -0.88,   -1.28,    1.08,    0.73,    0.57,    2.98,    0.54,    0.19,    0.85
196701,   16.67,    8.35,    6.62,   10.58,    9.15,    7.00,    6.15,    6.57,   13.11,    9.20,    9.07,    6.36,    7.96,    7.42,    5.51,    7.12,    6.20,   12.38,   13.76
196702,    4.58,    3.21,    0.06,   -1.14,    3.97,    1.47,   -0.20,   -1.30,   -0.92,    5.44,    1.55,    1.26,    1.78,   -1.09,    0.27,   -0.95,   -1.53,   -0.28,   -1.48
196703,    6.79,    4.93,    3.62,    4.20,    5.18,    4.03,    3.51,    4.19,    4.18,    5.23,    5.08,    4.29,    3.66,    4.19,    3.16,    4.10,    4.25,    3.67,    4.63
196704,    5.12,    6.03,    2.61,    3.71,    6.17,    5.28,    1.96,    2.11,    4.84,    6.13,    6.26,    5.64,    4.75,    3.10,    1.37,    2.87,    1.60,    1.81,    7.52
196705,   -2.23,   -4.81,   -3.65,   -3.55,   -4.66,   -4.18,   -4.00,   -3.18,   -3.78,   -5.20,   -3.74,   -5.20,   -2.66,   -3.88,   -4.06,   -3.29,   -3.11,   -2.26,   -5.05
196706,   10.67,    3.03,    2.25,    0.87,    3.19,    2.69,    1.97,    1.74,    0.79,    3.69,    2.35,    2.60,    2.82,    1.90,    2.01,    2.81,    1.03,    1.70,    0.00
196707,    8.99,    3.91,    4.52,    6.19,    3.65,    5.13,    4.11,    5.09,    6.60,    4.15,    2.99,    4.74,    5.48,   11.44,    1.05,    4.78,    5.32,    6.90,    5.86
196708,   -0.33,   -0.98,   -0.71,    0.20,   -1.05,   -0.26,   -1.04,   -0.71,    0.61,   -1.08,   -1.01,   -0.78,    0.20,   -1.63,   -0.76,   -0.77,   -0.67,   -0.12,    2.45
196709,    6.93,    4.10,    2.64,    2.99,    4.76,    1.81,    3.36,    2.07,    3.13,    5.46,    3.80,    2.01,    1.63,    2.10,    3.94,    1.25,    2.70,    4.15,    0.64
196710,    0.69,    0.15,   -4.47,   -4.50,    1.52,   -4.43,   -4.08,   -5.60,   -4.12,    3.91,   -1.83,   -4.27,   -4.57,   -6.81,   -2.86,   -5.97,   -5.33,   -3.76,   -5.02
196711,    0.85,    2.30,    0.02,   -0.49,    2.70,    0.31,   -0.01,    0.90,   -1.23,    2.37,    3.18,    0.93,   -0.26,    0.91,   -0.40,    0.59,    1.13,   -1.29,   -1.08
196712,    7.64,    2.99,    3.29,    2.75,    2.55,    3.62,    3.09,    3.88,    2.59,    2.78,    2.21,    4.53,    2.79,    2.97,    3.15,    4.93,    3.10,    2.58,    2.62
196801,   -7.16,   -7.12,   -2.04,    0.20,   -8.07,   -3.77,   -1.51,   -0.60,    0.21,   -8.83,   -6.94,   -3.83,   -3.71,   -3.45,   -0.69,   -1.65,    0.19,   -0.20,    1.28
196802,   -9.03,   -3.98,   -2.76,   -1.54,   -4.12,   -3.89,   -2.42,   -1.70,   -1.53,   -4.01,   -4.28,   -3.51,   -4.24,   -2.98,   -2.19,   -1.92,   -1.55,   -1.43,   -1.82
196803,    1.44,    3.20,   -0.89,   -0.61,    3.45,    2.03,   -1.67,   -1.01,   -0.58,    4.05,    2.56,    2.40,    1.68,   -1.60,   -1.70,   -1.46,   -0.69,   -0.50,   -0.78
196804,   17.85,   12.23,    7.00,    6.81,   12.57,   10.98,    5.66,    7.06,    6.53,   12.52,   12.66,   11.06,   10.91,    8.26,    4.59,    6.59,    7.40,    6.18,    7.43
196805,    9.71,    4.12,    1.09,    1.21,    4.36,    2.17,    0.87,    2.03,    0.80,    4.90,    3.55,    3.29,    1.15,    1.30,    0.69,    1.92,    2.10,   -0.85,    5.05
196806,   -2.83,   -0.71,    2.82,    2.43,   -0.87,    0.28,    3.11,    3.53,    2.45,   -1.19,   -0.39,   -0.13,    0.67,    1.92,    3.61,    5.15,    2.39,    2.25,    2.95
196807,   -4.75,   -5.62,   -1.23,    0.95,   -5.49,   -3.79,   -2.04,    0.27,    1.06,   -5.61,   -5.30,   -6.07,   -1.25,   -1.13,   -2.76,   -0.01,    0.62,   -0.40,    2.38
196808,    2.20,    1.80,    2.13,    1.45,    1.86,    1.52,    2.37,    2.13,    1.28,    0.80,    3.47,    1.58,    1.46,    1.83,    2.81,    2.25,    1.97,    1.62,    0.97
196809,    8.26,    2.91,    5.53,    4.12,    2.42,    5.07,    5.92,    5.47,    3.46,    2.56,    2.21,    4.58,    5.60,    6.53,    5.40,    4.93,    6.15,    3.67,    3.27
196810,   -1.62,   -1.99,    2.16,    2.96,   -2.38,    0.07,    2.29,    2.34,    3.39,   -3.79,   -0.29,   -0.67,    0.86,    0.79,    3.58,    2.88,    1.65,    3.23,    3.53
196811,    9.39,    6.79,    5.74,    4.56,    7.43,    5.81,    4.87,    6.37,    3.89,    8.68,    5.62,    4.72,    6.95,    5.48,    4.36,    6.16,    6.65,    5.63,    2.32
196812,   -1.38,   -4.54,   -3.43,   -3.06,   -4.97,   -3.97,   -3.12,   -2.49,   -3.42,   -4.69,   -5.38,   -3.09,   -4.88,   -2.70,   -3.48,   -2.88,   -1.98,   -3.71,   -3.14
196901,   -1.95,   -1.95,   -0.78,    0.57,   -2.39,   -0.73,   -0.49,   -0.77,    0.90,   -2.53,   -2.20,   -0.46,   -1.01,   -0.38,   -0.58,   -1.04,   -0.41,    0.67,    1.11
196902,  -11.32,   -4.80,   -5.31,   -4.20,   -4.78,   -4.91,   -5.93,   -5.37,   -3.51,   -4.70,   -4.90,   -4.88,   -4.94,   -5.84,   -6.01,   -4.68,   -6.24,   -4.18,   -2.91
196903,    3.76,    4.04,    2.88,    2.51,    4.29,    2.84,    2.05,    4.77,    1.61,    5.11,    3.06,    3.22,    2.43,    2.16,    1.96,    4.36,    5.30,    0.42,    2.68
196904,    3.29,    3.24,    1.47,    1.30,    3.27,    2.42,    1.69,    0.70,    1.65,    3.49,    2.93,    3.13,    1.65,    2.37,    1.10,    1.05,    0.25,    3.95,   -0.35
196905,   -0.23,   -0.25,    0.36,    0.99,    0.04,    0.51,   -1.12,    1.31,    0.78,   -0.95,    1.56,   -1.20,    2.37,   -1.49,   -0.80,    1.08,    1.61,   -0.08,    1.54
196906,  -12.34,   -4.01,   -7.63,   -6.72,   -3.53,   -6.84,   -7.06,   -8.42,   -6.00,   -1.01,   -7.30,   -5.61,   -8.14,   -7.12,   -7.00,   -8.08,   -8.84,   -6.20,   -5.83
196907,  -10.03,   -5.43,   -7.80,   -5.49,   -5.34,   -7.37,   -6.63,   -7.07,   -4.69,   -5.04,   -5.89,   -5.67,   -9.54,   -6.07,   -7.23,   -8.33,   -6.34,   -4.46,   -4.82
196908,    8.67,    7.69,    4.61,    2.10,    7.95,    6.08,    5.12,    3.62,    0.63,    7.77,    8.27,    7.00,    4.85,    4.43,    5.88,    3.55,    3.67,    1.16,    0.31
196909,   -2.70,   -0.73,   -3.60,   -3.41,   -1.05,   -0.73,   -2.90,   -5.02,   -2.51,    0.01,   -2.95,    0.12,   -1.89,   -1.83,   -4.05,   -6.19,   -4.34,   -3.85,   -1.68
196910,    9.45,    6.54,    5.20,    3.94,    6.31,    6.43,    5.31,    3.82,    4.61,    6.01,    6.88,    7.15,    5.42,    6.85,    3.61,    4.83,    3.25,    5.90,    3.83
196911,   -4.83,   -2.11,   -3.95,   -3.58,   -2.13,   -2.45,   -3.76,   -3.57,   -4.42,   -1.10,   -4.02,   -2.05,   -3.01,   -3.91,   -3.60,   -5.11,   -2.69,   -4.96,   -4.08
196912,   -6.82,    0.05,   -2.03,   -3.34,    0.03,   -0.52,   -2.50,   -3.16,   -2.76,    0.14,   -0.18,    0.10,   -1.40,   -1.85,   -3.24,   -1.75,   -3.95,   -2.01,   -3.21
197001,  -11.00,   -8.02,   -8.94,   -4.55,   -8.33,   -8.08,   -7.84,   -7.11,   -3.98,   -8.24,   -8.50,   -7.21,   -9.33,   -6.94,   -8.88,  -10.55,   -5.15,   -4.51,   -3.65
197002,    3.58,    4.37,    6.72,    6.91,    3.22,    6.87,    6.43,    6.60,    7.80,    2.43,    4.72,    7.36,    6.13,    5.69,    7.29,    7.81,    5.95,    8.50,    7.37
197003,   -6.09,   -2.56,    0.51,    2.73,   -2.60,   -1.74,    1.00,    1.73,    3.11,   -2.63,   -2.54,   -2.45,   -0.69,    1.43,    0.50,    0.67,    2.32,    2.02,    3.79
197004,  -22.49,  -11.55,   -9.71,   -7.05,  -11.78,  -11.54,   -8.70,   -7.90,   -6.93,  -12.44,  -10.55,  -10.98,  -12.37,   -8.99,   -8.36,   -9.23,   -7.18,   -8.14,   -6.19
197005,  -11.95,   -8.72,   -5.64,   -3.23,   -9.00,   -7.73,   -5.95,   -2.37,   -4.66,   -8.14,  -10.56,   -8.05,   -7.24,   -7.18,   -4.52,   -3.71,   -1.66,   -5.17,   -4.35
197006,  -10.05,   -6.63,   -2.78,   -5.43,   -7.74,   -3.98,   -0.88,   -5.53,   -5.16,   -9.48,   -4.43,   -3.93,   -4.05,   -1.03,   -0.71,   -5.16,   -5.73,   -5.33,   -5.05
