Date,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
197609,    2.94,    1.98,    1.94,    2.71,    2.87,    2.95,    2.94,    1.65,    2.54,    1.95,    1.92,    3.04,    2.28,    3.11,    2.62
197610,   -1.48,   -1.89,   -2.86,   -3.94,   -3.00,   -1.35,   -1.65,   -0.95,   -2.98,   -3.42,   -1.86,   -3.92,   -3.97,   -2.19,   -4.03
197611,    0.63,   -0.08,    0.69,    3.26,    4.06,    1.40,   -0.39,    0.06,   -0.25,   -0.40,    2.25,    3.26,    3.26,    4.91,    3.04
197612,    5.15,    5.82,    6.63,    9.55,    9.61,    5.25,    5.05,    6.42,    4.54,    6.26,    7.21,    9.24,    9.97,    8.20,   11.23
197701,   -3.00,   -5.75,   -4.81,   -1.95,    0.93,   -2.32,   -3.79,   -6.13,   -5.10,   -4.61,   -5.07,   -2.07,   -1.80,    1.16,    0.68
197702,   -1.39,   -1.45,   -1.77,   -2.49,   -3.08,   -1.17,   -1.85,   -1.05,   -1.94,   -2.21,   -1.11,   -2.86,   -1.95,   -4.06,   -2.06
197703,   -1.36,   -0.97,   -0.03,   -0.55,   -0.04,   -1.44,   -1.19,   -1.43,   -0.35,    0.63,   -0.89,   -0.77,   -0.22,   -0.42,    0.28
197704,    0.42,    0.70,   -0.01,    1.50,    0.94,    0.28,    0.72,    0.62,    0.81,   -0.81,    1.31,    1.88,    1.00,    1.35,    0.62
197705,   -0.33,   -2.00,   -1.11,   -2.64,   -0.38,   -0.30,   -0.38,   -2.36,   -1.43,   -0.69,   -1.67,   -3.41,   -1.49,   -0.01,   -0.80
197706,    4.05,    4.91,    6.32,    7.41,    8.04,    4.18,    3.86,    4.22,    5.88,    6.19,    6.50,    6.23,    9.05,    8.12,    7.95
197707,   -0.74,   -1.96,   -1.25,   -2.27,   -1.41,    0.06,   -2.01,   -1.50,   -2.48,   -0.72,   -2.06,   -2.30,   -2.22,   -1.44,   -1.38
197708,   -2.39,   -0.64,   -0.05,    0.21,   -1.08,   -2.02,   -3.21,   -1.08,   -0.17,   -0.40,    0.34,    0.35,   -0.01,   -0.52,   -1.67
197709,    0.52,   -0.18,   -0.23,   -0.32,    0.36,    0.34,    0.77,    0.29,   -0.75,   -0.15,   -0.38,   -0.47,   -0.09,    1.32,   -0.55
197710,   -3.40,   -4.35,   -4.40,   -4.15,   -4.49,   -3.41,   -3.38,   -3.80,   -4.83,   -4.52,   -4.18,   -3.75,   -4.88,   -4.70,   -4.24
197711,    2.99,    5.12,    5.15,    7.10,    8.91,    2.32,    4.39,    4.93,    5.35,    5.26,    5.03,    6.04,    8.52,   10.23,    7.21
197712,    1.02,    0.23,    0.58,    1.42,    0.73,    1.27,    0.52,    0.46,   -0.05,    0.48,    0.72,    1.08,    1.80,    0.99,    0.40
197801,   -5.17,   -6.46,   -6.66,   -4.19,   -2.69,   -4.38,   -6.73,   -6.29,   -6.67,   -6.56,   -6.79,   -3.71,   -4.83,   -3.89,   -1.18
197802,   -0.58,   -1.79,   -2.12,    0.98,    0.81,   -0.25,   -1.00,   -1.95,   -1.62,   -2.79,   -1.13,    0.76,    1.30,    0.09,    1.66
197803,    1.87,    3.54,    5.28,    5.25,    7.47,    1.15,    3.59,    3.37,    3.80,    4.58,    6.43,    5.09,    5.47,    8.65,    6.26
197804,    6.65,    9.96,    9.82,   10.57,    7.80,    6.24,    7.45,    9.62,   10.47,    9.40,   10.28,   11.33,    9.51,    9.03,    6.38
197805,    0.29,    2.68,    3.41,    5.79,    7.63,   -0.83,    1.86,    2.84,    2.46,    2.40,    4.84,    5.26,    6.53,    6.70,    8.72
197806,   -1.44,   -0.67,   -1.18,   -1.24,   -0.86,   -1.17,   -1.91,   -0.53,   -0.84,   -1.32,   -1.00,   -2.14,    0.44,   -1.78,    0.37
197807,    3.91,    5.97,    6.99,    9.13,    6.83,    2.96,    5.10,    6.10,    5.78,    6.40,    7.92,   10.36,    6.92,    9.13,    4.52
197808,    3.24,    3.99,    4.74,    6.64,    8.81,    2.82,    3.70,    3.72,    4.31,    3.99,    5.54,    6.80,    6.44,    7.28,   10.59
197809,    0.40,   -1.34,   -1.45,   -1.85,   -2.87,    1.28,   -0.37,   -1.47,   -1.20,   -1.15,   -1.88,   -1.63,   -2.20,   -2.78,   -2.96
197810,   -7.10,  -10.43,  -13.44,  -17.12,  -26.43,   -6.30,   -7.78,   -9.83,  -11.02,  -12.20,  -15.76,  -15.22,  -20.04,  -24.55,  -28.09
197811,    2.21,    2.77,    4.14,    8.06,    9.26,    2.21,    2.22,    2.47,    3.33,    3.53,    5.26,    7.52,    8.80,    8.66,    9.79
197812,    1.61,    1.24,    2.62,    2.25,    1.06,   -0.16,    3.15,    0.69,    2.36,    2.45,    2.87,    2.21,    2.30,    1.75,    0.43
197901,    4.41,    4.12,    5.89,    7.44,    8.63,    4.42,    4.40,    3.85,    4.61,    5.18,    6.57,    6.93,    8.16,    7.86,    9.44
197902,   -2.11,   -3.27,   -2.95,   -4.81,   -2.99,   -2.14,   -2.07,   -2.89,   -3.78,   -2.89,   -3.07,   -4.89,   -4.71,   -3.34,   -2.61
197903,    3.66,    6.90,    9.13,   11.86,   11.95,    3.23,    4.51,    6.38,    7.78,    9.03,    9.33,   11.21,   12.52,   13.00,   11.07
197904,    0.36,    1.39,   -0.01,    0.70,    2.53,   -0.64,    2.14,    1.40,    1.37,    1.13,   -1.35,    0.45,    0.97,    2.06,    2.97
197905,   -0.82,   -1.90,   -2.08,   -0.73,   -2.91,   -0.95,   -0.56,   -1.85,   -1.98,   -2.76,   -0.94,   -0.79,   -0.68,   -2.73,   -3.07
197906,    2.91,    5.09,    7.22,    7.16,    6.41,    2.32,    4.21,    4.70,    5.61,    6.50,    8.27,    7.05,    7.29,    7.47,    5.39
197907,    0.76,    2.51,    2.59,    3.48,    0.23,    0.31,    1.38,    1.96,    3.20,    2.72,    2.38,    2.84,    4.17,    1.53,   -0.92
197908,    4.77,    7.04,    8.54,    8.43,    6.28,    3.83,    6.28,    6.01,    8.24,    8.09,    9.12,    8.69,    8.11,    7.93,    4.96
197909,   -0.88,    0.50,    2.31,    0.23,   -0.36,   -1.72,    0.01,   -0.07,    1.03,    3.09,    1.00,    0.47,   -0.04,    0.92,   -1.77
197910,   -6.33,   -7.03,   -8.39,   -7.31,   -9.61,   -6.19,   -6.50,   -6.95,   -7.16,   -8.88,   -7.80,   -6.55,   -8.23,   -7.82,  -11.95
197911,    3.62,    6.27,    9.57,    9.99,    8.76,    3.29,    3.98,    6.16,    6.41,    9.00,   10.54,    9.99,    9.99,    9.16,    8.24
197912,    0.07,    2.05,    5.07,    6.35,    8.25,    0.38,   -0.33,    1.23,    3.61,    4.62,    5.70,    5.54,    7.19,    7.90,    8.61
198001,    2.99,    6.92,   10.20,   10.18,   10.14,    2.60,    3.92,    5.93,    8.26,    8.20,   11.96,   10.67,    9.59,    9.92,   10.39
198002,   -1.78,   -2.37,    3.91,    0.51,    0.44,   -3.77,    0.68,   -4.27,   -0.93,    2.75,    5.08,   -0.38,    1.75,   -0.44,    1.39
198003,   -4.89,   -9.09,  -12.67,  -17.47,  -22.85,   -4.48,   -5.46,   -7.32,  -10.55,  -10.86,  -14.02,  -17.28,  -17.73,  -20.92,  -25.59
198004,    6.34,    4.63,    3.78,    4.54,    6.93,    6.91,    5.66,    5.27,    3.88,    2.66,    5.46,    4.55,    4.52,    6.34,    7.45
198005,    5.75,    5.85,    6.65,    5.37,    7.13,    5.82,    5.66,    6.46,    5.25,    5.27,    8.22,    4.85,    6.32,    9.10,    5.69
198006,    2.54,    4.06,    3.62,    4.35,    4.57,    2.10,    3.10,    4.08,    4.03,    3.07,    4.22,    4.61,    4.07,    3.52,    6.41
198007,    4.42,    8.39,    7.79,    7.41,   10.43,    3.40,    5.57,    7.90,    8.96,    6.99,    8.75,    7.56,    7.26,   13.94,    5.97
198008,    1.40,    1.26,    2.80,    3.84,    6.96,    1.46,    1.31,    1.09,    1.52,    0.94,    5.08,    2.97,    5.12,    7.34,    6.56
198009,   -0.04,    3.75,    3.91,    6.22,    4.60,   -0.66,    0.62,    3.25,    4.26,    3.28,    4.56,    7.44,    3.83,    5.70,    3.56
198010,   -0.12,    1.71,    2.74,    4.44,    4.61,   -1.28,    0.94,    0.86,    2.53,    0.60,    4.65,    5.21,    2.87,    4.75,    4.42
198011,    4.34,    8.02,   15.13,   15.96,   15.22,    1.26,    7.84,    5.60,   10.59,   12.77,   17.30,   11.75,   19.06,   16.54,   13.67
198012,    0.51,    0.93,   -5.01,   -7.31,   -8.15,    2.41,   -1.49,    1.94,   -0.60,   -2.75,   -6.49,   -6.62,   -8.10,   -7.65,   -8.71
198101,    1.42,   -2.11,   -6.80,   -8.44,   -7.71,    2.84,   -0.44,   -2.26,   -1.93,   -4.35,   -8.71,   -8.46,   -8.41,   -8.80,   -5.97
198102,    3.00,    2.08,    1.20,    0.49,   -0.27,    3.49,    2.42,    2.11,    2.05,    2.48,   -0.64,   -0.59,    1.68,   -0.40,   -0.11
198103,    3.43,    6.74,    3.30,    6.36,    4.87,    4.03,    2.77,    4.91,    9.43,    1.08,    7.53,    5.24,    7.95,    4.50,    5.31
198104,    1.41,   -0.21,   -3.80,   -3.05,   -1.80,    3.54,   -0.93,   -0.60,    0.18,   -2.94,   -4.68,   -0.73,   -5.19,   -1.68,   -1.94
198105,    2.32,    0.43,   -0.46,    1.85,    2.27,    2.50,    2.12,   -0.39,    1.04,   -1.64,    1.02,   -0.01,    3.23,    1.26,    3.21
198106,    0.30,   -0.57,   -0.96,   -0.26,   -6.32,   -0.12,    0.77,   -1.12,    0.09,    0.25,   -1.90,    0.93,   -1.43,   -6.62,   -6.01
198107,   -1.47,   -3.11,    0.93,    3.56,    2.09,   -1.83,   -1.13,   -3.29,   -2.91,   -0.68,    2.33,    1.40,    5.93,    2.35,    1.81
198108,   -3.57,   -5.60,   -6.48,   -7.86,   -8.70,   -2.61,   -4.69,   -6.06,   -5.01,   -5.56,   -7.27,   -7.81,   -7.90,   -8.68,   -8.71
198109,   -2.56,   -4.01,   -5.89,   -8.90,  -14.36,   -1.63,   -4.09,   -3.61,   -4.46,   -4.89,   -6.71,   -9.70,   -8.06,  -14.09,  -14.56
198110,    2.45,    5.88,    7.23,   10.16,   12.34,    2.60,    2.30,    6.35,    5.41,    6.46,    8.24,    9.59,   10.77,   12.10,   12.55
198111,    5.47,    3.88,    4.50,    4.53,    2.55,    5.73,    5.16,    3.84,    3.92,    4.32,    4.73,    3.47,    5.67,    3.15,    1.96
198112,   -1.87,   -1.53,   -3.18,   -4.34,   -5.63,   -1.50,   -2.28,   -0.31,   -2.74,   -3.28,   -3.05,   -4.03,   -4.79,   -4.53,   -6.74
198201,   -0.75,   -0.78,   -4.29,   -4.23,   -7.18,    0.23,   -2.38,   -2.86,    0.94,   -3.76,   -4.74,   -3.75,   -4.83,   -5.97,   -8.53
198202,   -1.59,   -3.71,   -6.46,  -10.07,   -9.35,   -1.68,   -1.45,   -3.48,   -4.06,   -6.25,   -6.83,  -10.61,   -9.35,  -10.29,   -8.49
198203,    0.51,   -0.09,   -1.73,   -2.53,   -4.13,    0.85,   -0.08,   -0.04,   -0.16,   -0.98,   -2.69,   -2.40,   -2.72,   -3.26,   -4.97
198204,    2.97,    4.20,    5.66,    6.12,    5.54,    1.92,    4.72,    4.81,    3.43,    4.84,    6.83,    6.10,    6.13,    6.38,    4.35
198205,   -1.86,   -3.29,   -3.43,   -2.36,   -4.96,   -1.16,   -2.82,   -3.29,   -3.29,   -4.13,   -2.66,   -0.89,   -4.62,   -4.30,   -6.06
198206,   -1.00,   -1.35,   -2.38,   -4.08,   -4.65,   -1.22,   -0.60,   -0.99,   -1.79,   -1.31,   -3.34,   -3.03,   -5.26,   -2.77,   -7.28
198207,   -0.07,   -2.21,   -3.51,   -4.78,   -5.43,    0.92,   -1.89,   -1.92,   -2.48,   -2.54,   -4.52,   -4.50,   -5.06,   -6.09,   -4.66
198208,   11.04,   12.86,   12.76,   13.32,    9.79,   10.53,   11.65,   13.30,   12.41,   11.34,   14.18,   12.53,   14.42,   10.93,    8.04
198209,    1.94,    2.90,    1.59,    1.18,    0.66,    2.38,    1.61,    5.00,    1.22,    2.57,    0.34,    1.27,    1.05,    1.68,   -0.72
198210,    8.36,   10.54,   12.87,   15.44,   17.71,    8.21,    8.58,    8.57,   13.13,   12.46,   13.28,   13.39,   19.13,   21.15,   13.90
198211,    4.30,    4.15,    5.09,    7.32,    7.84,    3.99,    4.46,    3.64,    4.85,    7.43,    3.22,    6.03,    9.00,    8.18,    7.46
198212,    1.71,    2.48,    0.39,    0.79,   -0.37,    1.58,    1.87,    3.08,    1.73,   -0.84,    1.59,   -0.70,    3.22,   -1.20,    0.77
198301,    4.34,    2.73,    3.01,    6.04,    8.45,    3.01,    5.25,    2.67,    2.79,    2.03,    4.07,    4.52,    8.21,    7.60,    9.35
198302,    2.36,    3.65,    4.88,    2.53,    1.80,    3.21,    1.86,    3.32,    4.11,    4.59,    5.12,    1.64,    4.11,    3.01,    0.76
198303,    2.90,    3.63,    4.13,    4.06,    1.81,    2.49,    3.12,    2.96,    4.72,    4.73,    3.46,    3.42,    4.81,    2.23,    1.34
198304,    7.21,    6.66,    7.66,    7.42,    8.51,    4.74,    8.37,    6.81,    6.37,    6.30,    9.13,    6.49,    8.20,    8.04,    9.05
198305,   -1.51,    0.92,    2.23,    2.18,    7.62,   -0.28,   -2.27,   -0.58,    3.02,    2.17,    2.31,    1.59,    2.90,    6.00,    9.81
198306,    2.03,    2.92,    4.53,    6.45,    6.21,   -0.72,    4.04,    2.54,    3.32,    4.06,    5.24,    8.19,    4.11,    7.75,    4.84
198307,   -1.21,   -2.38,   -3.83,   -6.14,   -6.77,    0.49,   -2.75,   -2.17,   -2.54,   -3.78,   -3.91,   -5.99,   -6.32,   -5.61,   -7.86
198308,    1.79,   -0.22,    2.01,   -1.96,   -2.79,    3.09,    0.60,   -0.13,   -0.32,    1.81,    2.24,   -1.41,   -2.68,   -2.44,   -3.11
198309,    3.86,    2.24,    0.17,   -0.21,   -0.37,    2.92,    4.90,    2.33,    2.14,    0.38,   -0.09,    0.71,   -1.24,    0.90,   -1.36
198310,    0.39,   -1.35,   -3.03,   -5.77,   -9.69,    0.91,   -0.03,    0.13,   -3.27,   -2.36,   -3.85,   -5.31,   -6.32,   -7.63,  -11.54
198311,    0.69,    3.11,    3.04,    5.39,    5.49,   -0.67,    2.41,    2.36,    4.11,    2.23,    4.14,    4.12,    6.48,    6.46,    4.72
198312,   -0.56,   -0.59,   -1.40,   -0.92,   -2.86,   -2.24,    0.64,   -1.49,    0.53,   -1.21,   -1.69,   -1.08,   -0.78,   -1.34,   -4.29
198401,   -0.70,   -1.09,   -0.03,   -3.10,   -2.11,    1.33,   -2.54,   -1.12,   -1.06,   -1.20,    1.48,   -2.19,   -3.87,   -3.00,   -1.33
198402,   -3.57,   -3.98,   -5.07,   -3.80,   -5.30,   -3.41,   -3.76,   -3.14,   -5.00,   -4.95,   -5.24,   -2.21,   -5.67,   -5.32,   -5.28
198403,    1.02,    1.82,    1.64,    2.65,   -0.64,    1.23,    0.69,    2.05,    1.57,    1.47,    1.85,    2.32,    3.00,   -0.31,   -0.87
198404,    0.97,    1.30,   -0.08,   -0.72,   -1.07,    1.27,    0.61,    1.90,    0.56,    0.30,   -0.40,   -0.99,   -0.40,   -1.59,   -0.62
198405,   -3.29,   -5.21,   -5.90,   -6.33,   -7.36,   -2.76,   -3.72,   -4.47,   -6.06,   -6.00,   -5.78,   -6.62,   -6.01,   -7.58,   -7.12
198406,    2.39,    2.47,    2.02,    3.65,    2.55,    2.03,    2.79,    1.56,    3.49,    1.59,    2.49,    2.60,    4.76,    4.05,    1.04
198407,   -0.24,   -1.25,   -3.02,   -2.91,   -5.68,    0.82,   -0.99,   -0.60,   -2.03,   -2.46,   -3.65,   -3.42,   -2.21,   -4.25,   -7.19
198408,    7.81,   12.08,   12.33,   14.03,   13.61,    5.99,    9.58,   11.89,   12.34,   12.27,   12.42,   13.62,   14.54,   14.47,   12.86
198409,    2.32,   -0.47,   -0.24,   -0.67,   -4.02,    2.56,    2.16,    0.08,   -1.24,   -0.61,    0.21,    1.01,   -2.78,   -5.29,   -2.72
198410,    1.40,    0.20,    0.03,   -0.89,   -3.12,    2.34,    0.71,    0.44,   -0.08,    0.55,   -0.40,    0.04,   -2.31,   -2.82,   -3.57
198411,    0.16,   -1.13,   -0.04,   -2.18,   -4.85,    1.30,   -0.64,   -1.10,   -1.16,    0.32,   -0.58,   -2.14,   -2.21,   -4.12,   -5.74
198412,    2.24,    2.67,    2.41,    2.75,    2.08,    2.42,    1.98,    2.72,    2.62,    3.09,    1.68,    2.48,    3.03,    3.75,    0.30
198501,    6.11,    7.92,    9.12,   11.85,   13.84,    4.26,    7.36,    7.04,    9.36,    8.55,    9.70,   10.97,   12.76,   12.50,   15.37
198502,    2.11,    1.98,    1.53,    1.18,    1.55,    2.81,    1.49,    1.48,    2.63,    1.28,    1.80,    2.25,    0.12,    1.17,    2.00
198503,    1.24,    0.75,   -1.27,   -1.74,   -3.82,    3.31,   -0.34,    1.17,   -0.07,   -1.52,   -0.90,   -0.98,   -2.65,   -1.66,   -6.87
198504,    0.71,    0.76,   -0.43,   -1.73,   -4.23,    2.03,   -0.07,    1.66,   -0.38,   -0.25,   -0.70,   -2.06,   -1.30,   -3.66,   -5.01
198505,    5.38,    6.64,    7.43,    5.25,    2.42,    5.70,    5.17,    6.78,    6.40,    7.35,    7.51,    5.65,    4.72,    4.08,    0.27
198506,    2.05,    2.21,    1.74,    1.41,    0.71,    3.18,    1.07,    2.38,    2.06,    1.75,    1.73,    1.98,    0.69,    0.96,    0.42
198507,   -0.12,   -0.75,   -0.35,    0.60,    1.56,   -2.30,    1.22,   -1.31,   -0.07,   -1.51,    1.10,   -0.75,    1.93,    1.63,    1.48
198508,   -0.02,   -0.26,   -0.37,   -0.50,   -2.83,   -0.34,    0.27,   -0.74,    0.30,   -1.04,    0.29,   -0.16,   -0.72,   -2.71,   -2.96
198509,   -3.02,   -3.77,   -3.96,   -5.16,   -6.56,   -3.34,   -2.72,   -3.58,   -4.03,   -3.69,   -4.28,   -4.55,   -6.02,   -4.88,   -8.51
198510,    4.95,    5.05,    4.31,    4.03,    3.57,    4.53,    5.58,    5.46,    4.68,    4.07,    4.55,    4.47,    3.39,    4.36,    2.49
198511,    7.32,    6.41,    7.98,    7.38,    5.78,    7.82,    6.82,    5.54,    7.62,    8.53,    7.19,    6.88,    7.91,    6.13,    5.39
198512,    5.68,    3.96,    4.75,    3.48,    3.32,    6.21,    5.03,    4.52,    3.30,    4.79,    4.68,    2.37,    4.87,    2.53,    4.31
198601,    1.33,    0.43,    2.36,    1.28,    0.89,    1.41,    1.24,    0.65,    0.19,    2.10,    2.65,    1.72,    0.79,    0.42,    1.57
198602,    8.80,    6.86,    8.03,    7.17,    5.74,    8.54,    9.02,    5.94,    8.34,    8.24,    7.77,    6.00,    8.47,    6.61,    4.53
198603,    6.22,    4.76,    5.74,    6.83,    3.18,    5.78,    6.63,    3.76,    6.24,    6.16,    5.25,    8.49,    4.96,    3.14,    3.24
198604,   -0.57,   -1.56,   -0.02,   -1.21,    0.84,   -1.39,    0.04,   -1.51,   -1.62,    0.67,   -0.97,   -1.29,   -1.09,    1.27,    0.22
198605,    3.68,    5.89,    6.11,    6.49,    3.59,    2.81,    4.65,    6.61,    4.92,    6.48,    5.77,    6.99,    5.72,    3.79,    3.30
198606,    2.37,    1.84,    1.26,    0.84,   -0.27,    1.53,    3.16,    1.55,    2.18,    0.68,    1.96,   -0.63,    2.81,    0.48,   -1.23
198607,   -2.71,   -5.89,   -7.01,   -7.50,  -11.59,   -0.29,   -4.23,   -5.56,   -6.23,   -6.65,   -7.58,   -6.92,   -8.36,  -11.25,  -12.01
198608,    7.94,    6.74,    6.36,    4.96,    3.82,    8.20,    7.70,    6.99,    6.45,    6.68,    5.98,    4.22,    5.83,    5.36,    1.63
198609,   -8.09,   -8.35,   -8.24,   -8.32,   -7.14,   -7.74,   -8.53,   -7.21,   -9.50,   -8.26,   -8.20,   -9.02,   -7.57,   -7.22,   -7.03
198610,    3.45,    6.51,    5.96,    6.37,    3.83,    1.19,    5.26,    6.37,    6.66,    6.26,    5.51,    6.73,    5.91,    5.99,    1.00
198611,    2.60,    1.61,    1.44,    1.31,   -1.64,    2.27,    2.77,    1.78,    1.42,    2.10,    0.56,    2.27,    0.18,   -0.13,   -3.68
198612,   -2.71,   -2.24,   -2.77,   -3.07,   -4.94,   -2.75,   -2.70,   -1.69,   -2.79,   -2.69,   -2.90,   -3.55,   -2.57,   -4.57,   -5.51
198701,   11.19,   13.46,   13.55,   15.34,   11.93,    9.25,   12.70,   13.87,   12.70,   12.79,   14.95,   14.92,   15.77,   12.80,   10.44
198702,    2.28,    4.80,    6.13,    7.58,    8.06,   -0.18,    4.47,    4.58,    5.07,    5.40,    7.19,    7.12,    8.26,    8.86,    7.04
198703,    1.29,    1.64,    4.20,    2.60,    1.97,   -1.39,    3.33,    2.00,    1.18,    4.67,    3.60,    3.53,    1.61,    2.48,    1.39
198704,   -3.16,   -0.50,   -2.09,   -1.56,   -0.83,   -4.18,   -2.22,    0.10,   -1.56,   -2.15,   -2.00,   -0.74,   -2.53,   -2.14,    0.32
198705,    0.13,    0.83,    0.42,    0.63,    0.57,   -0.49,    0.48,    0.63,    1.08,   -0.34,    1.43,    0.42,    0.89,    1.38,   -0.38
198706,    4.71,    6.68,    4.84,    3.06,   -0.20,    5.73,    4.27,    7.42,    6.04,    4.91,    4.75,    3.84,    1.71,    1.12,   -2.19
198707,    2.52,    4.90,    5.03,    5.23,    4.49,    1.35,    3.34,    4.36,    5.41,    5.58,    4.19,    4.07,    6.85,    4.52,    4.44
198708,    4.72,    4.53,    3.25,    3.43,    2.52,    4.86,    4.57,    4.98,    4.12,    4.68,    1.40,    3.90,    2.93,    3.85,    0.87
198709,   -3.26,   -1.86,   -1.59,   -1.65,   -1.01,   -4.22,   -2.48,   -1.78,   -1.93,   -2.31,   -0.60,   -2.54,   -0.60,   -0.58,   -1.59
198710,  -16.27,  -21.59,  -24.69,  -29.64,  -30.90,  -13.73,  -17.51,  -21.42,  -21.77,  -24.32,  -25.06,  -30.16,  -29.09,  -31.49,  -30.24
198711,   -4.80,   -7.62,   -6.90,   -9.17,   -9.46,   -2.03,   -6.46,   -6.85,   -8.48,   -6.76,   -7.05,   -9.89,   -7.97,  -10.27,   -8.26
198712,    3.12,    6.38,    8.77,    8.60,   10.58,    2.50,    3.53,    5.66,    7.34,    6.83,   11.18,    7.53,   10.30,   10.77,   10.29
198801,    7.68,    4.66,    3.93,    2.26,    1.36,    8.34,    7.25,    6.12,    3.58,    4.45,    3.55,    2.48,    1.96,    0.87,    2.16
198802,    1.22,    5.11,    5.66,    8.92,    9.28,    0.16,    2.23,    5.21,    4.97,    5.02,    6.48,    8.47,    9.51,    9.56,    8.90
198803,   -2.67,   -2.12,   -2.70,   -0.70,    3.08,   -2.14,   -3.01,   -2.74,   -1.40,   -2.88,   -2.47,   -1.51,    0.52,    3.40,    2.72
198804,   -0.54,    1.26,    2.09,    0.46,    1.19,   -0.07,   -0.86,    1.20,    1.35,    2.05,    2.15,   -0.16,    1.30,    1.63,    0.62
198805,    1.53,    1.10,   -1.25,   -1.13,   -3.08,    2.42,    1.09,    0.53,    1.44,   -1.78,   -0.49,   -1.87,    0.08,   -2.99,   -3.22
198806,    3.44,    5.34,    5.93,    7.76,    5.83,    3.08,    3.63,    5.76,    4.97,    6.62,    4.99,    6.45,    9.79,    6.52,    4.62
198807,    0.01,   -0.57,   -1.11,   -2.41,   -1.90,   -0.43,    0.22,   -0.85,   -0.33,   -1.23,   -0.96,   -2.63,   -2.13,   -2.71,   -0.49
198808,   -1.13,   -2.80,   -3.32,   -4.13,   -3.38,   -0.41,   -1.59,   -2.92,   -2.70,   -2.51,   -4.26,   -3.90,   -4.44,   -3.55,   -3.04
198809,    4.19,    3.82,    4.92,    3.99,    1.71,    3.43,    4.60,    4.69,    2.93,    4.44,    5.42,    4.03,    3.94,    2.51,    0.01
198810,    3.61,    2.10,    1.03,    0.20,   -1.40,    1.80,    4.69,    1.37,    3.24,    1.51,    0.33,    0.44,   -0.08,   -0.38,   -3.38
198811,   -1.25,   -1.22,   -1.98,   -2.66,   -2.92,   -0.89,   -1.49,   -0.97,   -1.64,   -2.28,   -1.57,   -2.62,   -2.71,   -4.85,   -0.69
198812,    1.40,    1.75,    2.27,    3.70,    3.70,    1.32,    1.44,    1.76,    1.74,    2.15,    2.42,    4.03,    3.30,    5.20,    1.38
198901,    5.81,    7.38,    7.05,    6.43,    5.51,    3.84,    6.72,    7.44,    7.35,    6.60,    7.57,    7.14,    5.62,    5.47,    5.56
198902,   -2.04,   -2.54,   -1.53,    1.12,    0.23,   -1.71,   -2.25,   -2.53,   -2.56,   -0.90,   -2.37,    1.53,    0.61,    0.37,   -0.01
198903,    2.52,    2.62,    1.81,    1.52,    0.98,    2.64,    2.46,    1.64,    3.61,    1.58,    2.17,    1.49,    1.56,    0.80,    1.21
198904,    4.44,    5.82,    4.95,    5.32,    3.58,    4.27,    4.54,    5.65,    6.04,    5.14,    4.70,    4.82,    6.10,    5.07,    1.34
198905,    3.31,    4.38,    4.89,    4.34,    3.75,    4.61,    2.58,    4.39,    4.37,    5.41,    4.37,    3.24,    6.08,    4.70,    2.04
198906,    0.79,   -0.50,   -1.26,   -1.93,   -2.20,    1.71,    0.09,    0.03,   -1.22,   -0.98,   -1.70,   -1.34,   -2.69,   -2.14,   -2.31
198907,    5.67,    9.74,   10.44,    6.30,    2.49,    5.32,    5.84,    9.26,   10.17,   11.22,    9.22,    5.95,    6.69,    3.97,   -0.18
198908,    2.37,    2.18,    1.64,    3.13,    1.49,    1.31,    3.04,    2.21,    2.13,    1.26,    2.16,    3.02,    3.23,    2.54,   -0.11
198909,   -0.69,    0.44,   -0.47,   -0.18,    0.32,   -0.89,   -0.57,    0.39,    0.49,   -0.73,   -0.07,   -0.10,   -0.25,    0.17,    0.56
198910,   -2.17,   -1.20,   -3.76,   -5.58,   -7.42,   -0.14,   -3.26,    0.13,   -2.72,   -3.52,   -4.07,   -3.91,   -7.36,   -6.06,   -9.69
198911,    2.42,    1.81,    2.16,    1.22,   -1.31,    2.68,    2.25,    1.31,    2.31,    2.54,    1.80,    1.49,    0.84,   -1.45,   -1.05
198912,    3.54,    1.99,    1.39,    0.52,   -0.13,    4.44,    2.89,    1.89,    2.08,    1.32,    1.47,    1.47,   -0.56,    0.30,   -0.98
199001,   -5.60,   -6.97,   -7.92,   -7.67,  -10.90,   -5.12,   -5.84,   -5.82,   -8.07,   -7.83,   -8.00,   -8.02,   -7.18,  -10.07,  -12.98
199002,    1.35,    0.96,    2.05,    3.09,    3.36,    1.37,    1.34,    0.21,    1.74,    1.50,    2.85,    2.59,    3.88,    3.66,    2.42
199003,    1.74,    2.87,    2.55,    3.20,    2.31,   -0.07,    2.46,    2.50,    3.21,    3.14,    1.68,    1.51,    5.16,    2.71,    1.31
199004,   -2.25,   -2.52,   -2.95,   -4.15,   -3.70,   -3.45,   -1.53,   -3.56,   -1.39,   -2.21,   -3.97,   -4.07,   -4.25,   -3.32,   -4.52
199005,    7.28,    9.53,   10.90,   10.52,    9.14,    6.40,    7.90,   10.19,    8.53,   10.25,   11.73,   10.76,   10.11,   10.62,    5.86
